StudySite,SppCode1,SppCode2,Spp1Det,Spp2Det,Operation
C06,TRAN,SYCA,2,0,88
C06,TAOR,SYCA,1,0,88
C06,TRST,SYCA,4,0,88
C06,SYGR,SYCA,30,0,88
C06,TRSY,SYGR,52,30,88
C06,TRST,SYGR,4,30,88
C06,TAOR,SYGR,1,30,88
C06,TRAN,SYGR,2,30,88
C06,TRAN,TAOR,2,1,88
C06,TRST,TAOR,4,1,88
C06,TRSY,TAOR,52,1,88
C06,TRST,TRAN,4,2,88
C06,TRSY,TRAN,52,2,88
C06,TRSY,TRST,52,4,88
C08,MECA,AEME,3,23,88
C08,ATPA,AEME,1,23,88
C08,PHAF,AEME,21,23,88
C08,CENA,AEME,0,23,88
C08,RERE,AEME,0,23,88
C08,LESE,AEME,0,23,88
C08,HEIC,AEME,0,23,88
C08,COTA,AEME,0,23,88
C08,SYCA,AEME,0,23,88
C08,ICAL,AEME,0,23,88
C08,LEMI,AEME,2,23,88
C08,TRSY,AEME,28,23,88
C08,CHPY,AEME,6,23,88
C08,TRAN,AEME,17,23,88
C08,PACY,AEME,45,23,88
C08,ALBU,AEME,2,23,88
C08,GASA,AEME,5,23,88
C08,OUOU,AEME,9,23,88
C08,HEPA,AEME,0,23,88
C08,OTCR,AEME,3,23,88
C08,HYAF,AEME,9,23,88
C08,SYGR,AEME,9,23,88
C08,LOAF,AEME,2,23,88
C08,CEAL,AEME,9,23,88
C08,POLA,AEME,5,23,88
C08,KOEL,AEME,12,23,88
C08,MATE,AEME,0,23,88
C08,HINI,AEME,0,23,88
C08,TAOR,AEME,0,23,88
C08,BDCR,AEME,0,23,88
C08,ORAF,AEME,0,23,88
C08,CICI,AEME,8,23,88
C08,GEGE,AEME,23,23,88
C08,PALE,AEME,0,23,88
C08,TRST,AEME,2,23,88
C08,MUMU,AEME,0,23,88
C08,HIAM,AEME,0,23,88
C08,POLA,ALBU,5,2,88
C08,CICI,ALBU,8,2,88
C08,ORAF,ALBU,0,2,88
C08,SYCA,ALBU,0,2,88
C08,HINI,ALBU,0,2,88
C08,MATE,ALBU,0,2,88
C08,OUOU,ALBU,9,2,88
C08,MECA,ALBU,3,2,88
C08,MUMU,ALBU,0,2,88
C08,SYGR,ALBU,9,2,88
C08,PACY,ALBU,45,2,88
C08,RERE,ALBU,0,2,88
C08,CHPY,ALBU,6,2,88
C08,HYAF,ALBU,9,2,88
C08,HIAM,ALBU,0,2,88
C08,OTCR,ALBU,3,2,88
C08,PALE,ALBU,0,2,88
C08,TAOR,ALBU,0,2,88
C08,GEGE,ALBU,23,2,88
C08,LESE,ALBU,0,2,88
C08,BDCR,ALBU,0,2,88
C08,HEPA,ALBU,0,2,88
C08,TRST,ALBU,2,2,88
C08,TRAN,ALBU,17,2,88
C08,LOAF,ALBU,2,2,88
C08,CEAL,ALBU,9,2,88
C08,COTA,ALBU,0,2,88
C08,ICAL,ALBU,0,2,88
C08,GASA,ALBU,5,2,88
C08,TRSY,ALBU,28,2,88
C08,CENA,ALBU,0,2,88
C08,KOEL,ALBU,12,2,88
C08,ATPA,ALBU,1,2,88
C08,PHAF,ALBU,21,2,88
C08,LEMI,ALBU,2,2,88
C08,HEIC,ALBU,0,2,88
C08,ORAF,ATPA,0,1,88
C08,PACY,ATPA,45,1,88
C08,POLA,ATPA,5,1,88
C08,GEGE,ATPA,23,1,88
C08,PALE,ATPA,0,1,88
C08,OTCR,ATPA,3,1,88
C08,COTA,ATPA,0,1,88
C08,MATE,ATPA,0,1,88
C08,CEAL,ATPA,9,1,88
C08,MUMU,ATPA,0,1,88
C08,CENA,ATPA,0,1,88
C08,HINI,ATPA,0,1,88
C08,PHAF,ATPA,21,1,88
C08,BDCR,ATPA,0,1,88
C08,TAOR,ATPA,0,1,88
C08,MECA,ATPA,3,1,88
C08,KOEL,ATPA,12,1,88
C08,HEIC,ATPA,0,1,88
C08,GASA,ATPA,5,1,88
C08,LESE,ATPA,0,1,88
C08,HEPA,ATPA,0,1,88
C08,OUOU,ATPA,9,1,88
C08,ICAL,ATPA,0,1,88
C08,TRAN,ATPA,17,1,88
C08,CHPY,ATPA,6,1,88
C08,LEMI,ATPA,2,1,88
C08,CICI,ATPA,8,1,88
C08,SYGR,ATPA,9,1,88
C08,SYCA,ATPA,0,1,88
C08,LOAF,ATPA,2,1,88
C08,TRST,ATPA,2,1,88
C08,RERE,ATPA,0,1,88
C08,HIAM,ATPA,0,1,88
C08,TRSY,ATPA,28,1,88
C08,HYAF,ATPA,9,1,88
C08,TRAN,BDCR,17,0,88
C08,HIAM,BDCR,0,0,88
C08,HINI,BDCR,0,0,88
C08,COTA,BDCR,0,0,88
C08,LOAF,BDCR,2,0,88
C08,CICI,BDCR,8,0,88
C08,RERE,BDCR,0,0,88
C08,KOEL,BDCR,12,0,88
C08,HEPA,BDCR,0,0,88
C08,ORAF,BDCR,0,0,88
C08,HEIC,BDCR,0,0,88
C08,SYGR,BDCR,9,0,88
C08,CENA,BDCR,0,0,88
C08,LEMI,BDCR,2,0,88
C08,TAOR,BDCR,0,0,88
C08,TRSY,BDCR,28,0,88
C08,GASA,BDCR,5,0,88
C08,CHPY,BDCR,6,0,88
C08,TRST,BDCR,2,0,88
C08,OUOU,BDCR,9,0,88
C08,LESE,BDCR,0,0,88
C08,CEAL,BDCR,9,0,88
C08,MECA,BDCR,3,0,88
C08,MUMU,BDCR,0,0,88
C08,OTCR,BDCR,3,0,88
C08,PHAF,BDCR,21,0,88
C08,MATE,BDCR,0,0,88
C08,PALE,BDCR,0,0,88
C08,ICAL,BDCR,0,0,88
C08,HYAF,BDCR,9,0,88
C08,SYCA,BDCR,0,0,88
C08,PACY,BDCR,45,0,88
C08,POLA,BDCR,5,0,88
C08,GEGE,BDCR,23,0,88
C08,POLA,CEAL,5,9,88
C08,PALE,CEAL,0,9,88
C08,MUMU,CEAL,0,9,88
C08,GEGE,CEAL,23,9,88
C08,TRST,CEAL,2,9,88
C08,COTA,CEAL,0,9,88
C08,MECA,CEAL,3,9,88
C08,TRAN,CEAL,17,9,88
C08,SYCA,CEAL,0,9,88
C08,CICI,CEAL,8,9,88
C08,LOAF,CEAL,2,9,88
C08,CHPY,CEAL,6,9,88
C08,PACY,CEAL,45,9,88
C08,CENA,CEAL,0,9,88
C08,HEPA,CEAL,0,9,88
C08,OUOU,CEAL,9,9,88
C08,OTCR,CEAL,3,9,88
C08,HIAM,CEAL,0,9,88
C08,PHAF,CEAL,21,9,88
C08,ICAL,CEAL,0,9,88
C08,RERE,CEAL,0,9,88
C08,SYGR,CEAL,9,9,88
C08,ORAF,CEAL,0,9,88
C08,HEIC,CEAL,0,9,88
C08,TAOR,CEAL,0,9,88
C08,HINI,CEAL,0,9,88
C08,LEMI,CEAL,2,9,88
C08,HYAF,CEAL,9,9,88
C08,MATE,CEAL,0,9,88
C08,LESE,CEAL,0,9,88
C08,TRSY,CEAL,28,9,88
C08,GASA,CEAL,5,9,88
C08,KOEL,CEAL,12,9,88
C08,SYCA,CENA,0,0,88
C08,HINI,CENA,0,0,88
C08,ORAF,CENA,0,0,88
C08,GEGE,CENA,23,0,88
C08,TRSY,CENA,28,0,88
C08,HEIC,CENA,0,0,88
C08,POLA,CENA,5,0,88
C08,PACY,CENA,45,0,88
C08,CHPY,CENA,6,0,88
C08,LOAF,CENA,2,0,88
C08,TRAN,CENA,17,0,88
C08,COTA,CENA,0,0,88
C08,LESE,CENA,0,0,88
C08,RERE,CENA,0,0,88
C08,HEPA,CENA,0,0,88
C08,LEMI,CENA,2,0,88
C08,MATE,CENA,0,0,88
C08,ICAL,CENA,0,0,88
C08,MUMU,CENA,0,0,88
C08,TRST,CENA,2,0,88
C08,HIAM,CENA,0,0,88
C08,CICI,CENA,8,0,88
C08,HYAF,CENA,9,0,88
C08,PHAF,CENA,21,0,88
C08,OTCR,CENA,3,0,88
C08,PALE,CENA,0,0,88
C08,GASA,CENA,5,0,88
C08,KOEL,CENA,12,0,88
C08,TAOR,CENA,0,0,88
C08,SYGR,CENA,9,0,88
C08,MECA,CENA,3,0,88
C08,OUOU,CENA,9,0,88
C08,ICAL,CHPY,0,6,88
C08,PALE,CHPY,0,6,88
C08,GEGE,CHPY,23,6,88
C08,COTA,CHPY,0,6,88
C08,POLA,CHPY,5,6,88
C08,PACY,CHPY,45,6,88
C08,GASA,CHPY,5,6,88
C08,ORAF,CHPY,0,6,88
C08,HEPA,CHPY,0,6,88
C08,SYGR,CHPY,9,6,88
C08,HEIC,CHPY,0,6,88
C08,LESE,CHPY,0,6,88
C08,OUOU,CHPY,9,6,88
C08,CICI,CHPY,8,6,88
C08,OTCR,CHPY,3,6,88
C08,HINI,CHPY,0,6,88
C08,MECA,CHPY,3,6,88
C08,HIAM,CHPY,0,6,88
C08,LOAF,CHPY,2,6,88
C08,SYCA,CHPY,0,6,88
C08,LEMI,CHPY,2,6,88
C08,HYAF,CHPY,9,6,88
C08,TAOR,CHPY,0,6,88
C08,MATE,CHPY,0,6,88
C08,KOEL,CHPY,12,6,88
C08,TRAN,CHPY,17,6,88
C08,PHAF,CHPY,21,6,88
C08,RERE,CHPY,0,6,88
C08,TRSY,CHPY,28,6,88
C08,MUMU,CHPY,0,6,88
C08,TRST,CHPY,2,6,88
C08,GEGE,CICI,23,8,88
C08,MECA,CICI,3,8,88
C08,ICAL,CICI,0,8,88
C08,TAOR,CICI,0,8,88
C08,HINI,CICI,0,8,88
C08,HEIC,CICI,0,8,88
C08,POLA,CICI,5,8,88
C08,RERE,CICI,0,8,88
C08,ORAF,CICI,0,8,88
C08,LEMI,CICI,2,8,88
C08,LESE,CICI,0,8,88
C08,PALE,CICI,0,8,88
C08,MATE,CICI,0,8,88
C08,SYGR,CICI,9,8,88
C08,HYAF,CICI,9,8,88
C08,HIAM,CICI,0,8,88
C08,OUOU,CICI,9,8,88
C08,OTCR,CICI,3,8,88
C08,KOEL,CICI,12,8,88
C08,TRAN,CICI,17,8,88
C08,HEPA,CICI,0,8,88
C08,COTA,CICI,0,8,88
C08,TRSY,CICI,28,8,88
C08,GASA,CICI,5,8,88
C08,SYCA,CICI,0,8,88
C08,LOAF,CICI,2,8,88
C08,PACY,CICI,45,8,88
C08,PHAF,CICI,21,8,88
C08,MUMU,CICI,0,8,88
C08,TRST,CICI,2,8,88
C08,RERE,COTA,0,0,88
C08,OUOU,COTA,9,0,88
C08,GEGE,COTA,23,0,88
C08,LESE,COTA,0,0,88
C08,KOEL,COTA,12,0,88
C08,HINI,COTA,0,0,88
C08,PHAF,COTA,21,0,88
C08,TRST,COTA,2,0,88
C08,ICAL,COTA,0,0,88
C08,PACY,COTA,45,0,88
C08,TRSY,COTA,28,0,88
C08,HEPA,COTA,0,0,88
C08,OTCR,COTA,3,0,88
C08,GASA,COTA,5,0,88
C08,SYCA,COTA,0,0,88
C08,MECA,COTA,3,0,88
C08,PALE,COTA,0,0,88
C08,ORAF,COTA,0,0,88
C08,TAOR,COTA,0,0,88
C08,HIAM,COTA,0,0,88
C08,SYGR,COTA,9,0,88
C08,TRAN,COTA,17,0,88
C08,POLA,COTA,5,0,88
C08,LOAF,COTA,2,0,88
C08,HYAF,COTA,9,0,88
C08,MUMU,COTA,0,0,88
C08,HEIC,COTA,0,0,88
C08,MATE,COTA,0,0,88
C08,LEMI,COTA,2,0,88
C08,OUOU,GASA,9,5,88
C08,RERE,GASA,0,5,88
C08,MECA,GASA,3,5,88
C08,PACY,GASA,45,5,88
C08,TRSY,GASA,28,5,88
C08,HEIC,GASA,0,5,88
C08,MATE,GASA,0,5,88
C08,POLA,GASA,5,5,88
C08,ICAL,GASA,0,5,88
C08,GEGE,GASA,23,5,88
C08,TAOR,GASA,0,5,88
C08,OTCR,GASA,3,5,88
C08,LESE,GASA,0,5,88
C08,HINI,GASA,0,5,88
C08,PHAF,GASA,21,5,88
C08,SYGR,GASA,9,5,88
C08,KOEL,GASA,12,5,88
C08,HIAM,GASA,0,5,88
C08,HYAF,GASA,9,5,88
C08,TRST,GASA,2,5,88
C08,TRAN,GASA,17,5,88
C08,ORAF,GASA,0,5,88
C08,MUMU,GASA,0,5,88
C08,LEMI,GASA,2,5,88
C08,SYCA,GASA,0,5,88
C08,PALE,GASA,0,5,88
C08,HEPA,GASA,0,5,88
C08,LOAF,GASA,2,5,88
C08,ICAL,GEGE,0,23,88
C08,ORAF,GEGE,0,23,88
C08,HEPA,GEGE,0,23,88
C08,HINI,GEGE,0,23,88
C08,RERE,GEGE,0,23,88
C08,POLA,GEGE,5,23,88
C08,LESE,GEGE,0,23,88
C08,MECA,GEGE,3,23,88
C08,MUMU,GEGE,0,23,88
C08,PALE,GEGE,0,23,88
C08,MATE,GEGE,0,23,88
C08,KOEL,GEGE,12,23,88
C08,PHAF,GEGE,21,23,88
C08,TAOR,GEGE,0,23,88
C08,SYCA,GEGE,0,23,88
C08,TRST,GEGE,2,23,88
C08,SYGR,GEGE,9,23,88
C08,HIAM,GEGE,0,23,88
C08,LOAF,GEGE,2,23,88
C08,HEIC,GEGE,0,23,88
C08,HYAF,GEGE,9,23,88
C08,TRAN,GEGE,17,23,88
C08,TRSY,GEGE,28,23,88
C08,OTCR,GEGE,3,23,88
C08,LEMI,GEGE,2,23,88
C08,PACY,GEGE,45,23,88
C08,OUOU,GEGE,9,23,88
C08,HIAM,HEIC,0,0,88
C08,LEMI,HEIC,2,0,88
C08,PACY,HEIC,45,0,88
C08,TRST,HEIC,2,0,88
C08,MATE,HEIC,0,0,88
C08,ICAL,HEIC,0,0,88
C08,PHAF,HEIC,21,0,88
C08,SYGR,HEIC,9,0,88
C08,POLA,HEIC,5,0,88
C08,RERE,HEIC,0,0,88
C08,SYCA,HEIC,0,0,88
C08,LOAF,HEIC,2,0,88
C08,HEPA,HEIC,0,0,88
C08,KOEL,HEIC,12,0,88
C08,MECA,HEIC,3,0,88
C08,OUOU,HEIC,9,0,88
C08,LESE,HEIC,0,0,88
C08,ORAF,HEIC,0,0,88
C08,PALE,HEIC,0,0,88
C08,TRSY,HEIC,28,0,88
C08,HINI,HEIC,0,0,88
C08,HYAF,HEIC,9,0,88
C08,MUMU,HEIC,0,0,88
C08,OTCR,HEIC,3,0,88
C08,TRAN,HEIC,17,0,88
C08,TAOR,HEIC,0,0,88
C08,MATE,HEPA,0,0,88
C08,MECA,HEPA,3,0,88
C08,LESE,HEPA,0,0,88
C08,ICAL,HEPA,0,0,88
C08,KOEL,HEPA,12,0,88
C08,PALE,HEPA,0,0,88
C08,TRAN,HEPA,17,0,88
C08,RERE,HEPA,0,0,88
C08,PACY,HEPA,45,0,88
C08,OTCR,HEPA,3,0,88
C08,POLA,HEPA,5,0,88
C08,TRSY,HEPA,28,0,88
C08,OUOU,HEPA,9,0,88
C08,TAOR,HEPA,0,0,88
C08,HIAM,HEPA,0,0,88
C08,HINI,HEPA,0,0,88
C08,PHAF,HEPA,21,0,88
C08,SYCA,HEPA,0,0,88
C08,SYGR,HEPA,9,0,88
C08,LOAF,HEPA,2,0,88
C08,TRST,HEPA,2,0,88
C08,LEMI,HEPA,2,0,88
C08,HYAF,HEPA,9,0,88
C08,MUMU,HEPA,0,0,88
C08,ORAF,HEPA,0,0,88
C08,ORAF,HIAM,0,0,88
C08,HINI,HIAM,0,0,88
C08,LESE,HIAM,0,0,88
C08,SYCA,HIAM,0,0,88
C08,POLA,HIAM,5,0,88
C08,OTCR,HIAM,3,0,88
C08,MECA,HIAM,3,0,88
C08,LEMI,HIAM,2,0,88
C08,TRST,HIAM,2,0,88
C08,MATE,HIAM,0,0,88
C08,TRSY,HIAM,28,0,88
C08,TAOR,HIAM,0,0,88
C08,LOAF,HIAM,2,0,88
C08,MUMU,HIAM,0,0,88
C08,KOEL,HIAM,12,0,88
C08,HYAF,HIAM,9,0,88
C08,PACY,HIAM,45,0,88
C08,OUOU,HIAM,9,0,88
C08,RERE,HIAM,0,0,88
C08,TRAN,HIAM,17,0,88
C08,ICAL,HIAM,0,0,88
C08,PALE,HIAM,0,0,88
C08,SYGR,HIAM,9,0,88
C08,PHAF,HIAM,21,0,88
C08,POLA,HINI,5,0,88
C08,ORAF,HINI,0,0,88
C08,OUOU,HINI,9,0,88
C08,LESE,HINI,0,0,88
C08,SYGR,HINI,9,0,88
C08,KOEL,HINI,12,0,88
C08,SYCA,HINI,0,0,88
C08,TRST,HINI,2,0,88
C08,RERE,HINI,0,0,88
C08,TAOR,HINI,0,0,88
C08,TRAN,HINI,17,0,88
C08,MUMU,HINI,0,0,88
C08,MATE,HINI,0,0,88
C08,ICAL,HINI,0,0,88
C08,OTCR,HINI,3,0,88
C08,PACY,HINI,45,0,88
C08,HYAF,HINI,9,0,88
C08,MECA,HINI,3,0,88
C08,TRSY,HINI,28,0,88
C08,LOAF,HINI,2,0,88
C08,PHAF,HINI,21,0,88
C08,LEMI,HINI,2,0,88
C08,PALE,HINI,0,0,88
C08,LESE,HYAF,0,9,88
C08,TRST,HYAF,2,9,88
C08,MATE,HYAF,0,9,88
C08,OUOU,HYAF,9,9,88
C08,TRAN,HYAF,17,9,88
C08,TAOR,HYAF,0,9,88
C08,LEMI,HYAF,2,9,88
C08,LOAF,HYAF,2,9,88
C08,KOEL,HYAF,12,9,88
C08,PHAF,HYAF,21,9,88
C08,SYGR,HYAF,9,9,88
C08,ICAL,HYAF,0,9,88
C08,OTCR,HYAF,3,9,88
C08,PACY,HYAF,45,9,88
C08,MECA,HYAF,3,9,88
C08,TRSY,HYAF,28,9,88
C08,POLA,HYAF,5,9,88
C08,SYCA,HYAF,0,9,88
C08,PALE,HYAF,0,9,88
C08,MUMU,HYAF,0,9,88
C08,ORAF,HYAF,0,9,88
C08,RERE,HYAF,0,9,88
C08,PALE,ICAL,0,0,88
C08,MUMU,ICAL,0,0,88
C08,OTCR,ICAL,3,0,88
C08,SYGR,ICAL,9,0,88
C08,LOAF,ICAL,2,0,88
C08,ORAF,ICAL,0,0,88
C08,OUOU,ICAL,9,0,88
C08,LEMI,ICAL,2,0,88
C08,MECA,ICAL,3,0,88
C08,TRAN,ICAL,17,0,88
C08,RERE,ICAL,0,0,88
C08,MATE,ICAL,0,0,88
C08,TAOR,ICAL,0,0,88
C08,LESE,ICAL,0,0,88
C08,POLA,ICAL,5,0,88
C08,TRSY,ICAL,28,0,88
C08,PACY,ICAL,45,0,88
C08,KOEL,ICAL,12,0,88
C08,TRST,ICAL,2,0,88
C08,SYCA,ICAL,0,0,88
C08,PHAF,ICAL,21,0,88
C08,LESE,KOEL,0,12,88
C08,POLA,KOEL,5,12,88
C08,OTCR,KOEL,3,12,88
C08,TRAN,KOEL,17,12,88
C08,TRSY,KOEL,28,12,88
C08,ORAF,KOEL,0,12,88
C08,RERE,KOEL,0,12,88
C08,PACY,KOEL,45,12,88
C08,TAOR,KOEL,0,12,88
C08,MUMU,KOEL,0,12,88
C08,PHAF,KOEL,21,12,88
C08,LEMI,KOEL,2,12,88
C08,MECA,KOEL,3,12,88
C08,MATE,KOEL,0,12,88
C08,SYGR,KOEL,9,12,88
C08,LOAF,KOEL,2,12,88
C08,PALE,KOEL,0,12,88
C08,SYCA,KOEL,0,12,88
C08,TRST,KOEL,2,12,88
C08,OUOU,KOEL,9,12,88
C08,PALE,LEMI,0,2,88
C08,TRSY,LEMI,28,2,88
C08,PACY,LEMI,45,2,88
C08,SYCA,LEMI,0,2,88
C08,POLA,LEMI,5,2,88
C08,RERE,LEMI,0,2,88
C08,MATE,LEMI,0,2,88
C08,TAOR,LEMI,0,2,88
C08,OUOU,LEMI,9,2,88
C08,MECA,LEMI,3,2,88
C08,SYGR,LEMI,9,2,88
C08,LESE,LEMI,0,2,88
C08,OTCR,LEMI,3,2,88
C08,TRST,LEMI,2,2,88
C08,ORAF,LEMI,0,2,88
C08,MUMU,LEMI,0,2,88
C08,LOAF,LEMI,2,2,88
C08,TRAN,LEMI,17,2,88
C08,PHAF,LEMI,21,2,88
C08,SYGR,LESE,9,0,88
C08,OTCR,LESE,3,0,88
C08,MECA,LESE,3,0,88
C08,PALE,LESE,0,0,88
C08,PACY,LESE,45,0,88
C08,PHAF,LESE,21,0,88
C08,OUOU,LESE,9,0,88
C08,SYCA,LESE,0,0,88
C08,TRAN,LESE,17,0,88
C08,MATE,LESE,0,0,88
C08,LOAF,LESE,2,0,88
C08,POLA,LESE,5,0,88
C08,TRST,LESE,2,0,88
C08,ORAF,LESE,0,0,88
C08,TAOR,LESE,0,0,88
C08,MUMU,LESE,0,0,88
C08,RERE,LESE,0,0,88
C08,TRSY,LESE,28,0,88
C08,MATE,LOAF,0,2,88
C08,POLA,LOAF,5,2,88
C08,TRSY,LOAF,28,2,88
C08,OUOU,LOAF,9,2,88
C08,SYCA,LOAF,0,2,88
C08,ORAF,LOAF,0,2,88
C08,PALE,LOAF,0,2,88
C08,PACY,LOAF,45,2,88
C08,SYGR,LOAF,9,2,88
C08,RERE,LOAF,0,2,88
C08,TRST,LOAF,2,2,88
C08,OTCR,LOAF,3,2,88
C08,MUMU,LOAF,0,2,88
C08,MECA,LOAF,3,2,88
C08,PHAF,LOAF,21,2,88
C08,TRAN,LOAF,17,2,88
C08,TAOR,LOAF,0,2,88
C08,POLA,MATE,5,0,88
C08,SYCA,MATE,0,0,88
C08,PACY,MATE,45,0,88
C08,RERE,MATE,0,0,88
C08,MUMU,MATE,0,0,88
C08,OTCR,MATE,3,0,88
C08,SYGR,MATE,9,0,88
C08,TAOR,MATE,0,0,88
C08,MECA,MATE,3,0,88
C08,TRSY,MATE,28,0,88
C08,PHAF,MATE,21,0,88
C08,ORAF,MATE,0,0,88
C08,TRST,MATE,2,0,88
C08,TRAN,MATE,17,0,88
C08,OUOU,MATE,9,0,88
C08,PALE,MATE,0,0,88
C08,PACY,MECA,45,3,88
C08,PHAF,MECA,21,3,88
C08,OTCR,MECA,3,3,88
C08,ORAF,MECA,0,3,88
C08,MUMU,MECA,0,3,88
C08,OUOU,MECA,9,3,88
C08,TRAN,MECA,17,3,88
C08,TRST,MECA,2,3,88
C08,POLA,MECA,5,3,88
C08,SYCA,MECA,0,3,88
C08,PALE,MECA,0,3,88
C08,TAOR,MECA,0,3,88
C08,SYGR,MECA,9,3,88
C08,TRSY,MECA,28,3,88
C08,RERE,MECA,0,3,88
C08,SYGR,MUMU,9,0,88
C08,PHAF,MUMU,21,0,88
C08,POLA,MUMU,5,0,88
C08,ORAF,MUMU,0,0,88
C08,OTCR,MUMU,3,0,88
C08,TRAN,MUMU,17,0,88
C08,OUOU,MUMU,9,0,88
C08,SYCA,MUMU,0,0,88
C08,TRST,MUMU,2,0,88
C08,PALE,MUMU,0,0,88
C08,TAOR,MUMU,0,0,88
C08,PACY,MUMU,45,0,88
C08,RERE,MUMU,0,0,88
C08,TRSY,MUMU,28,0,88
C08,PACY,ORAF,45,0,88
C08,OTCR,ORAF,3,0,88
C08,TRAN,ORAF,17,0,88
C08,RERE,ORAF,0,0,88
C08,POLA,ORAF,5,0,88
C08,TRSY,ORAF,28,0,88
C08,TRST,ORAF,2,0,88
C08,SYCA,ORAF,0,0,88
C08,OUOU,ORAF,9,0,88
C08,PALE,ORAF,0,0,88
C08,TAOR,ORAF,0,0,88
C08,SYGR,ORAF,9,0,88
C08,PHAF,ORAF,21,0,88
C08,OUOU,OTCR,9,3,88
C08,PACY,OTCR,45,3,88
C08,TAOR,OTCR,0,3,88
C08,POLA,OTCR,5,3,88
C08,SYGR,OTCR,9,3,88
C08,RERE,OTCR,0,3,88
C08,TRST,OTCR,2,3,88
C08,PHAF,OTCR,21,3,88
C08,PALE,OTCR,0,3,88
C08,SYCA,OTCR,0,3,88
C08,TRAN,OTCR,17,3,88
C08,TRSY,OTCR,28,3,88
C08,TRAN,OUOU,17,9,88
C08,RERE,OUOU,0,9,88
C08,POLA,OUOU,5,9,88
C08,PALE,OUOU,0,9,88
C08,PHAF,OUOU,21,9,88
C08,TRST,OUOU,2,9,88
C08,TAOR,OUOU,0,9,88
C08,SYCA,OUOU,0,9,88
C08,TRSY,OUOU,28,9,88
C08,SYGR,OUOU,9,9,88
C08,PACY,OUOU,45,9,88
C08,PHAF,PACY,21,45,88
C08,TRAN,PACY,17,45,88
C08,TAOR,PACY,0,45,88
C08,SYCA,PACY,0,45,88
C08,RERE,PACY,0,45,88
C08,TRSY,PACY,28,45,88
C08,POLA,PACY,5,45,88
C08,PALE,PACY,0,45,88
C08,TRST,PACY,2,45,88
C08,SYGR,PACY,9,45,88
C08,RERE,PALE,0,0,88
C08,TAOR,PALE,0,0,88
C08,TRAN,PALE,17,0,88
C08,TRSY,PALE,28,0,88
C08,SYGR,PALE,9,0,88
C08,POLA,PALE,5,0,88
C08,PHAF,PALE,21,0,88
C08,TRST,PALE,2,0,88
C08,SYCA,PALE,0,0,88
C08,SYCA,PHAF,0,21,88
C08,TRST,PHAF,2,21,88
C08,RERE,PHAF,0,21,88
C08,POLA,PHAF,5,21,88
C08,SYGR,PHAF,9,21,88
C08,TAOR,PHAF,0,21,88
C08,TRAN,PHAF,17,21,88
C08,TRSY,PHAF,28,21,88
C08,TRSY,POLA,28,5,88
C08,TAOR,POLA,0,5,88
C08,TRAN,POLA,17,5,88
C08,TRST,POLA,2,5,88
C08,SYCA,POLA,0,5,88
C08,RERE,POLA,0,5,88
C08,SYGR,POLA,9,5,88
C08,TRSY,RERE,28,0,88
C08,TAOR,RERE,0,0,88
C08,TRAN,RERE,17,0,88
C08,TRST,RERE,2,0,88
C08,SYCA,RERE,0,0,88
C08,SYGR,RERE,9,0,88
C08,TRAN,SYCA,17,0,88
C08,TRST,SYCA,2,0,88
C08,SYGR,SYCA,9,0,88
C08,TAOR,SYCA,0,0,88
C08,TRSY,SYCA,28,0,88
C08,TRST,SYGR,2,9,88
C08,TRSY,SYGR,28,9,88
C08,TRAN,SYGR,17,9,88
C08,TAOR,SYGR,0,9,88
C08,TRST,TAOR,2,0,88
C08,TRSY,TAOR,28,0,88
C08,TRAN,TAOR,17,0,88
C08,TRSY,TRAN,28,17,88
C08,TRST,TRAN,2,17,88
C08,TRSY,TRST,28,2,88
D03,MUMU,AEME,0,3,92
D03,CEAL,AEME,0,3,92
D03,LOAF,AEME,1,3,92
D03,HIAM,AEME,0,3,92
D03,BDCR,AEME,0,3,92
D03,CICI,AEME,6,3,92
D03,MECA,AEME,5,3,92
D03,HINI,AEME,0,3,92
D03,TRSY,AEME,32,3,92
D03,TAOR,AEME,0,3,92
D03,ICAL,AEME,0,3,92
D03,ORAF,AEME,0,3,92
D03,CHPY,AEME,16,3,92
D03,SYGR,AEME,0,3,92
D03,GASA,AEME,0,3,92
D03,OTCR,AEME,0,3,92
D03,TRST,AEME,2,3,92
D03,RERE,AEME,0,3,92
D03,LEMI,AEME,0,3,92
D03,HEIC,AEME,0,3,92
D03,GEGE,AEME,24,3,92
D03,ATPA,AEME,1,3,92
D03,MATE,AEME,0,3,92
D03,PALE,AEME,4,3,92
D03,TRAN,AEME,2,3,92
D03,SYCA,AEME,3,3,92
D03,KOEL,AEME,20,3,92
D03,PHAF,AEME,5,3,92
D03,HYAF,AEME,13,3,92
D03,ALBU,AEME,0,3,92
D03,HEPA,AEME,0,3,92
D03,POLA,AEME,0,3,92
D03,OUOU,AEME,1,3,92
D03,CENA,AEME,0,3,92
D03,COTA,AEME,0,3,92
D03,LESE,AEME,0,3,92
D03,PACY,AEME,8,3,92
D03,TAOR,ALBU,0,0,92
D03,LESE,ALBU,0,0,92
D03,PACY,ALBU,8,0,92
D03,SYGR,ALBU,0,0,92
D03,COTA,ALBU,0,0,92
D03,TRAN,ALBU,2,0,92
D03,GASA,ALBU,0,0,92
D03,HIAM,ALBU,0,0,92
D03,ORAF,ALBU,0,0,92
D03,CENA,ALBU,0,0,92
D03,LOAF,ALBU,1,0,92
